i,n,lat,lon
17377,5589221055,-3.8425778,-38.5912907
17378,1703198400,-3.7767206,-38.5997983
17379,5589221056,-3.8415588,-38.5951016
17380,5589221058,-3.8413849,-38.5954929
17381,5589221059,-3.8402654,-38.5975301
17382,1714601668,-3.7137483,-38.5557454
17383,1703198404,-3.7767521,-38.59704
17384,1703198406,-3.7768853,-38.6020366
17385,5589221061,-3.8083731,-38.637791
17386,5589221060,-3.8409242,-38.5965153
17387,5589221057,-3.841347,-38.5951387
17388,1703198413,-3.7770265,-38.604244
17389,1703198415,-3.7771354,-38.6065074
17390,2852830928,-3.7398151,-38.5524762
17391,265207505,-3.694502,-38.6296158
17392,2852830930,-3.7425771,-38.5543495
17393,2852830931,-3.7430426,-38.5546846
17394,1714601683,-3.7138603,-38.5457597
17395,265207508,-3.6945737,-38.6306199
17396,1703198419,-3.7771885,-38.5955603
17397,265207511,-3.6946628,-38.6318673
17398,1703198428,-3.7774734,-38.5970913
17399,1703198429,-3.7775844,-38.6022323
17400,1703198431,-3.7777109,-38.6044306
17401,265207520,-3.69514,-38.6322507
17402,1703198433,-3.777823,-38.6067104
17403,265207523,-3.6959444,-38.6315838
17404,1703198436,-3.7781598,-38.600204
17405,1703198441,-3.7782694,-38.6024209
17406,5589221098,-3.7628695,-38.6564831
17407,1714601707,-3.7138882,-38.5508323
17408,5589221100,-3.7524753,-38.6361997
17409,1703198443,-3.7782562,-38.5971483
17410,5589221103,-3.7511982,-38.6337068
17411,5589221107,-3.7513747,-38.6335911
17412,5589221108,-3.7512364,-38.6333283
17413,1704902388,-3.8315644,-38.4757245
17414,1703198454,-3.7783897,-38.6046257
17415,1714601719,-3.7140662,-38.548834
17416,5589221112,-3.7510597,-38.6334316
17417,1704902392,-3.832143,-38.4761287
17418,1714601722,-3.7141498,-38.5590251
17419,1703198459,-3.7785069,-38.606906
17420,1704902395,-3.832328,-38.4824198
17421,1714601725,-3.7141585,-38.5498841
17422,1704902397,-3.8324411,-38.4816504
17423,1704902396,-3.8324179,-38.4757602
17424,1714601728,-3.7141933,-38.5524711
17425,1703198464,-3.7785935,-38.5959915
17426,1704902401,-3.83253,-38.4810089
17427,1704902403,-3.8329506,-38.4781769
17428,1704902402,-3.8327523,-38.4793954
17429,1704902405,-3.8330902,-38.4754419
17430,6360579846,-3.7093367,-38.5949923
17431,1704902406,-3.8331928,-38.4768889
17432,2640625416,-3.7370961,-38.5819166
17433,1703198473,-3.7788271,-38.597851
17434,1704902410,-3.8334619,-38.4765026
17435,1703198475,-3.7788532,-38.6003926
17436,1704902411,-3.8335658,-38.4763529
17437,1704902415,-3.8336129,-38.4731665
17438,2640625424,-3.7382099,-38.5825827
17439,1703198480,-3.7789668,-38.6026124
17440,1893515025,-3.8068982,-38.5271963
17441,1703198483,-3.7790911,-38.6048218
17442,1704902417,-3.8338546,-38.4745221
17443,1703198485,-3.7791964,-38.6070959
17444,1704902421,-3.8339493,-38.4761052
17445,1704902423,-3.8340527,-38.4813677
17446,1714601752,-3.7142232,-38.5542423
17447,1703198488,-3.7792939,-38.5961748
17448,1703198490,-3.7795044,-38.5980739
17449,2640625435,-3.770633,-38.632359
17450,1714601756,-3.7142549,-38.553485
17451,2640625436,-3.769143,-38.6312838
17452,2640625438,-3.7688914,-38.6316593
17453,2640625437,-3.7703636,-38.6327244
17454,2640625439,-3.7701012,-38.6330842
17455,2640625441,-3.7698175,-38.6334524
17456,2640625442,-3.7683535,-38.6323942
17457,1703198498,-3.7795269,-38.6005823
17458,1714601764,-3.7143145,-38.5585773
17459,2640625445,-3.7678182,-38.6331198
17460,2640625444,-3.7692701,-38.6341705
17461,2640625440,-3.7686198,-38.6320201
17462,2640625448,-3.7686874,-38.6348766
17463,2640625449,-3.7672816,-38.6338533
17464,1703198506,-3.7796612,-38.6027984
17465,2640625451,-3.7670179,-38.6342302
17466,2640625452,-3.768126,-38.6355847
17467,1714601773,-3.714386,-38.5535078
17468,2640625453,-3.7667503,-38.634595
17469,2640625455,-3.7665536,-38.6348283
17470,1714601776,-3.7144037,-38.5489099
17471,2640625454,-3.7679855,-38.6358409
17472,2640625450,-3.7683943,-38.6352246
17473,2640625459,-3.767204,-38.633958
17474,2640625460,-3.7664131,-38.6333907
17475,1703198517,-3.7799784,-38.5963587
17476,2640625462,-3.7676282,-38.6333746
17477,2640625463,-3.7667838,-38.6327469
17478,1703198516,-3.7798741,-38.607294
17479,1703198521,-3.7801614,-38.5983442
17480,1703198522,-3.7802266,-38.6007731
17481,2640625467,-3.7660767,-38.634457
17482,1703198523,-3.7803328,-38.6029897
17483,1703198525,-3.7804203,-38.5948462
17484,1703198526,-3.7804911,-38.605222
17485,1704902463,-3.8361475,-38.4810862
17486,2640625472,-3.7671196,-38.6322226
17487,2640625473,-3.7675224,-38.6315936
17488,2640625474,-3.767853,-38.6310987
17489,1714601795,-3.7144369,-38.5535158
17490,2640625476,-3.7699125,-38.6279632
17491,2640625477,-3.7701734,-38.6274616
17492,2640625478,-3.7704705,-38.626893
17493,1714601799,-3.7144975,-38.5499777
17494,2640625479,-3.7679975,-38.6328609
17495,2640625480,-3.7684431,-38.6322561
17496,2640625482,-3.7667289,-38.6328287
17497,2640625483,-3.7661561,-38.6327207
17498,2640625484,-3.7669109,-38.6325324
17499,2640625485,-3.766213,-38.6324146
17500,2640625486,-3.7672387,-38.6320241
17501,1714601807,-3.7145707,-38.5577819
17502,2640625481,-3.7662991,-38.6307263
17503,2640625487,-3.7659976,-38.6312308
17504,2640625490,-3.7670193,-38.6305737
17505,2640625488,-3.7687978,-38.6317787
17506,1703198545,-3.7806669,-38.5965478
17507,2640625491,-3.7664345,-38.6301956
17508,1703198550,-3.7810876,-38.595023
17509,1714601815,-3.7146141,-38.5525431
17510,2640625496,-3.7664727,-38.6315198
17511,2640625497,-3.7667517,-38.631033
17512,2640625494,-3.7667998,-38.6298048
17513,2640625499,-3.7683033,-38.6285701
17514,1703198556,-3.7812879,-38.5942722
17515,2640625495,-3.7661241,-38.6320711
17516,2640625493,-3.767305,-38.630113
17517,1703198554,-3.7813647,-38.5967329
17518,2640625498,-3.76777,-38.6293452
17519,2640625500,-3.7674388,-38.6299105
17520,2640625501,-3.7668632,-38.6295873
17521,1714601827,-3.7146517,-38.5494893
17522,2640625502,-3.76759,-38.629659
17523,2640625503,-3.7671325,-38.6293952
17524,2640625510,-3.7681929,-38.6287276
17525,2640625504,-3.7677058,-38.6294311
17526,604159848,-3.7365075,-38.568068
17527,1714601833,-3.7147353,-38.5489923
17528,2640625512,-3.7691484,-38.6291192
17529,2640625513,-3.7678092,-38.6282698
17530,2640625516,-3.768807,-38.6296454
17531,2640625508,-3.768039,-38.628963
17532,2640625509,-3.767592,-38.6287025
17533,2640625511,-3.7678507,-38.6284822
17534,2640625520,-3.769309,-38.6288778
17535,2640625514,-3.7684374,-38.6301943
17536,2640625522,-3.7684779,-38.6276776
17537,2640625523,-3.7689316,-38.6273289
17538,2640625515,-3.7686361,-38.6298924
17539,2640625517,-3.767952,-38.6290938
17540,2640625518,-3.7689811,-38.6293888
17541,2640625527,-3.7694401,-38.6261655
17542,2640625528,-3.7696288,-38.6263177
17543,2640625529,-3.7694934,-38.6270302
17544,2640625530,-3.7664317,-38.6321395
17545,1703198578,-3.7817883,-38.5952086
17546,1703198579,-3.7818986,-38.6056227
17547,1703198584,-3.7820581,-38.5969238
17548,2640625534,-3.7667396,-38.6316995
17549,2640625535,-3.7696344,-38.6375673
17550,1703198585,-3.7821129,-38.5940905
17551,2640625537,-3.7680069,-38.6359897
17552,2640625538,-3.7685203,-38.6363461
17553,1703198588,-3.7821797,-38.5991523
17554,2640625540,-3.7698228,-38.6365704
17555,2640625541,-3.7683279,-38.6366171
17556,2640625542,-3.7688566,-38.6358771
17557,2640625543,-3.7687607,-38.6369258
17558,2640625544,-3.7693023,-38.6361922
17559,2640625545,-3.769203,-38.6372425
17560,2640625546,-3.7697372,-38.6365154
17561,2640625547,-3.7701627,-38.6368212
17562,1714601868,-3.7149682,-38.5463463
17563,2640625548,-3.7711356,-38.6349866
17564,2640625549,-3.7702705,-38.636901
17565,2640625550,-3.7715892,-38.6353111
17566,1703198608,-3.7824836,-38.5954092
17567,2640625553,-3.7689396,-38.634713
17568,2640625551,-3.7707328,-38.6372155
17569,2640625555,-3.7704379,-38.6358348
17570,1714601876,-3.7150598,-38.5479077
17571,2640625557,-3.7699794,-38.634143
17572,1703198612,-3.7827527,-38.5971127
17573,2640625559,-3.771062,-38.6326692
17574,1703198616,-3.782901,-38.5993494
17575,2640625561,-3.77071,-38.6323902
17576,1703198610,-3.7825539,-38.6058146
17577,2640625563,-3.7720749,-38.6334719
17578,2844442515,-3.7868175,-38.6080432
17579,6146539421,-3.6932514,-38.6515017
17580,2640625565,-3.7710633,-38.6349396
17581,2844442518,-3.788073,-38.606763
17582,1714601888,-3.7151466,-38.5593215
17583,2640625568,-3.770698,-38.6346701
17584,2640625570,-3.7703407,-38.6344099
17585,2640625571,-3.7714213,-38.6329566
17586,1714601892,-3.7151468,-38.5463604
17587,2640625572,-3.7710687,-38.631898
17588,2640625574,-3.771339,-38.6315171
17589,1703198631,-3.7831755,-38.5956003
17590,2640625573,-3.7724649,-38.6330348
17591,1703198625,-3.7829257,-38.5937026
17592,1703198627,-3.7830318,-38.6015468
17593,1703198628,-3.7831543,-38.6037724
17594,2640625580,-3.7764509,-38.6302833
17595,2640625575,-3.7725916,-38.6325216
17596,1714601902,-3.7152158,-38.5578932
17597,2640625582,-3.7674863,-38.638806
17598,1714601904,-3.7153156,-38.5588089
17599,2640625583,-3.7682563,-38.6388939
17600,2640625584,-3.7674308,-38.6392922
17601,2640625585,-3.7682709,-38.6393711
17602,4621516724,-3.7591787,-38.5348923
17603,2640625586,-3.7673846,-38.6397884
17604,2640625587,-3.7682506,-38.6398592
17605,2640625588,-3.7673699,-38.6399487
17606,2640625592,-3.7672437,-38.6411636
17607,2640625593,-3.7688381,-38.64188
17608,1703198641,-3.7836102,-38.5995331
17609,4319657908,-3.7333691,-38.4800225
17610,1704902587,-3.844637,-38.48712
17611,7027605433,-3.8345397,-38.4607686
17612,7027605434,-3.834731,-38.4606839
17613,2640625599,-3.7671159,-38.6423065
17614,1704902591,-3.8448472,-38.4751552
17615,1714601921,-3.7152961,-38.5471563
17616,1704902593,-3.8449919,-38.4806348
17617,4991401923,-3.8085539,-38.5576224
17618,4991401924,-3.8084647,-38.5575862
17619,2791096261,-3.6989581,-38.5796768
17620,1714601925,-3.7153429,-38.5536446
17621,1714601927,-3.7153882,-38.5463813
17622,2640625607,-3.7658905,-38.6499387
17623,1714601929,-3.715383,-38.5569651
17624,2640625610,-3.7676282,-38.6509699
17625,2640625611,-3.7665589,-38.6514604
17626,2640625608,-3.7674311,-38.6492225
17627,2640625609,-3.7655807,-38.6467092
17628,2640625612,-3.7688047,-38.6507074
17629,2640625613,-3.7690857,-38.6513688
17630,2791096272,-3.6993256,-38.5793082
17631,1714601937,-3.7154643,-38.5526619
17632,1714601938,-3.7155503,-38.556084
17633,1714601939,-3.7158484,-38.5550919
17634,2640625614,-3.7682761,-38.6494719
17635,1714601941,-3.7158818,-38.5589941
17636,2640625621,-3.7685435,-38.6474763
17637,2640625615,-3.7695674,-38.6512949
17638,2791096280,-3.6999133,-38.5796342
17639,2640625624,-3.7670594,-38.6484164
17640,2640625626,-3.7681313,-38.6476144
17641,2640625627,-3.7668734,-38.6480194
17642,2640625628,-3.7666794,-38.6475983
17643,2640625629,-3.7683883,-38.6469224
17644,2640625622,-3.7676589,-38.6454284
17645,2640625631,-3.7682491,-38.6463739
17646,2640625632,-3.7661821,-38.6466143
17647,2640625633,-3.7681006,-38.6458536
17648,2640625634,-3.7664617,-38.646509
17649,2640625635,-3.7665259,-38.645885
17650,2640625636,-3.7671411,-38.6511992
17651,2640625637,-3.7664366,-38.649701
17652,2640625638,-3.7654014,-38.6475581
17653,2640625639,-3.7651739,-38.6470726
17654,2640625640,-3.7649009,-38.647825
17655,2640625641,-3.7659084,-38.6473207
17656,2503786467,-3.8232018,-38.4848351
17657,2640625643,-3.7664198,-38.6521527
17658,2640625644,-3.7673722,-38.6517558
17659,1714601965,-3.7160023,-38.5478327
17660,2503786478,-3.8266041,-38.4918437
17661,1714601967,-3.7160173,-38.5537413
17662,2640625647,-3.7678276,-38.6516069
17663,2640625649,-3.7683421,-38.6526154
17664,2640625650,-3.7678113,-38.6526042
17665,2503786479,-3.828997,-38.4895333
17666,2503786477,-3.8267768,-38.4905603
17667,2503786476,-3.8268651,-38.4898907
17668,2503786485,-3.8287567,-38.4888214
17669,1714601975,-3.7161606,-38.5480548
17670,2503786480,-3.8238848,-38.4881764
17671,1714601977,-3.7161592,-38.5527501
17672,2503786483,-3.8270253,-38.4885928
17673,1714601979,-3.7161887,-38.5580729
17674,2503786491,-3.823437,-38.4834349
17675,2503786492,-3.8244592,-38.4835873
17676,1714601982,-3.7162799,-38.549972
17677,1703198719,-3.7838636,-38.6039592
17678,2503786493,-3.8255468,-38.4837485
17679,2503786497,-3.8235131,-38.48281
17680,2503786498,-3.8245465,-38.4829365
17681,2503786494,-3.8265769,-38.4838959
17682,2503786500,-3.8256358,-38.4831002
17683,2503786501,-3.8266473,-38.4832185
17684,2503786502,-3.8276662,-38.4833594
17685,2503786495,-3.8276073,-38.4840322
17686,2503786496,-3.8283098,-38.4840965
17687,1704902659,-3.8460862,-38.4753959
17688,2503786506,-3.8283606,-38.4864036
17689,1704902663,-3.846295,-38.4746261
17690,2503786509,-3.8284325,-38.4864887
17691,1704902670,-3.8463402,-38.4720188
17692,1704902672,-3.8463854,-38.4764802
17693,1704902673,-3.846389,-38.4756236
17694,1704902675,-3.846555,-38.4741303
17695,1704902676,-3.8466837,-38.4758452
17696,1704902677,-3.8467313,-38.4712039
17697,1703198742,-3.7838951,-38.595812
17698,1704902678,-3.8467372,-38.4766626
17699,1704902680,-3.8469881,-38.4775618
17700,7045824532,-3.8635374,-38.4158206
17701,1703198747,-3.783952,-38.6050653
17702,1714602012,-3.7162837,-38.546467
17703,1704902687,-3.8469465,-38.4733186
17704,1714602017,-3.7163308,-38.5453906
17705,1704902692,-3.8470957,-38.4804393
17706,1714602021,-3.7163723,-38.549492
17707,1704902695,-3.8470603,-38.4761466
17708,1714602024,-3.7164177,-38.5495082
17709,1704902697,-3.8471066,-38.4769523
17710,1704902696,-3.8471262,-38.4703815
17711,1704902699,-3.8472257,-38.480869
17712,1704902700,-3.8473436,-38.4724858
17713,2109784109,-3.827165,-38.6242219
17714,2109784112,-3.8274645,-38.6248398
17715,1714602033,-3.7167589,-38.5538418
17716,1704902706,-3.8473459,-38.4812581
17717,2109784115,-3.8276486,-38.6239125
17718,1704902708,-3.8473581,-38.4754565
17719,7192756272,-3.8374397,-38.4412411
17720,1704902710,-3.8473821,-38.4698202
17721,7030358071,-3.8393579,-38.5745684
17722,1714602040,-3.7168284,-38.5528372
17723,7030358072,-3.8393135,-38.5746034
17724,7030358073,-3.839367,-38.5746147
17725,1704902712,-3.8474042,-38.4814014
17726,3733766204,-3.7703923,-38.5996945
17727,3733766205,-3.7705389,-38.5996509
17728,1704902716,-3.8474811,-38.4816655
17729,3733766207,-3.7709552,-38.6016934
17730,1704902720,-3.8477197,-38.474647
17731,1704902721,-3.8476876,-38.4824179
17732,1704902717,-3.8475398,-38.4818389
17733,1704902718,-3.8484126,-38.470205
17734,2109784132,-3.8312272,-38.6278257
17735,2109784133,-3.8280517,-38.6245626
17736,1704902719,-3.847667,-38.482222
17737,1704902728,-3.8478663,-38.4727227
17738,1704902730,-3.8480781,-38.4738237
17739,1703198796,-3.7843225,-38.6023515
17740,1704902732,-3.8483654,-38.4876474
17741,1714602062,-3.7168712,-38.5562792
17742,1703198799,-3.7842833,-38.5997136
17743,1704902736,-3.8483861,-38.476851
17744,1703198801,-3.7843126,-38.6040705
17745,1704902737,-3.8484377,-38.4729879
17746,1704902740,-3.8485011,-38.4772128
17747,1703198805,-3.7843979,-38.5940807
17748,1714602070,-3.7170441,-38.555227
17749,1703198808,-3.7844304,-38.601961
17750,1714602073,-3.7171462,-38.5481342
17751,1714602075,-3.7171201,-38.5582338
17752,1704902748,-3.8487394,-38.481341
17753,1704902751,-3.84885,-38.4753585
17754,1714602080,-3.7172057,-38.5542365
17755,1704902753,-3.8488372,-38.4786103
17756,1704902755,-3.8488698,-38.4817634
17757,1704902757,-3.8488703,-38.4791782
17758,1704902759,-3.8489668,-38.4803948
17759,1703198825,-3.784673,-38.6054403
17760,1704902761,-3.8489163,-38.4797614
17761,1703198827,-3.7847958,-38.6006758
17762,1703198828,-3.7848782,-38.5976061
17763,1704902762,-3.8489576,-38.4703968
17764,1703198830,-3.784888,-38.6025206
17765,1704902766,-3.8490282,-38.482177
17766,1703198832,-3.784946,-38.6023529
17767,1703198833,-3.7850175,-38.5999062
17768,1714602098,-3.7172718,-38.5465537
17769,1704902771,-3.8490957,-38.4770179
17770,1703198836,-3.7851005,-38.601746
17771,1704902773,-3.8490529,-38.4758799
17772,1704902770,-3.8490096,-38.4808889
17773,1703198839,-3.7851376,-38.594317
17774,1704902776,-3.8492326,-38.4785637
17775,1714602105,-3.7174547,-38.5542668
17776,1704902778,-3.8492479,-38.4861471
17777,6608044156,-3.7497354,-38.6233994
17778,1714602109,-3.7174801,-38.5539638
17779,1703198844,-3.7851876,-38.5992592
17780,1704902782,-3.8493055,-38.4877081
17781,1704902780,-3.849299,-38.4846172
17782,1704902784,-3.8493256,-38.483744
17783,1704902787,-3.8493772,-38.4827848
17784,1704902789,-3.8493713,-38.486718
17785,3230449798,-3.8502349,-38.600347
17786,1704902791,-3.8494182,-38.4861991
17787,3230449800,-3.8512296,-38.592269
17788,3230449797,-3.8504538,-38.6008059
17789,1704902795,-3.8494255,-38.4739044
17790,3230449804,-3.851903,-38.5957833
17791,1703198861,-3.7853651,-38.5959773
17792,3230449805,-3.8520157,-38.5954247
17793,1704902799,-3.8494888,-38.4743715
17794,1703198864,-3.7854649,-38.6008675
17795,1704902801,-3.8494864,-38.4735516
17796,3230449808,-3.8523577,-38.5955353
17797,2876424339,-3.8230488,-38.6133994
17798,2876424340,-3.8234588,-38.612588
17799,2876424341,-3.8239601,-38.6115897
17800,2876424342,-3.8254859,-38.6086517
17801,1703198871,-3.7856772,-38.6000999
17802,2876424343,-3.8265241,-38.6066905
17803,1703198873,-3.7856253,-38.5978168
17804,1704902807,-3.8495573,-38.474755
17805,1704902811,-3.8496098,-38.480825
17806,1703198876,-3.7856724,-38.6025671
17807,1704902812,-3.8495792,-38.4748518
17808,1704902809,-3.8495963,-38.4828023
17809,3230449816,-3.854428,-38.5961919
17810,1703198880,-3.78587,-38.5994536
17811,3230449821,-3.8553215,-38.5932788
17812,1704902822,-3.8496495,-38.4751781
17813,1704902827,-3.8497617,-38.4837645
17814,1704902829,-3.8498523,-38.4828195
17815,1704902835,-3.8497435,-38.4756309
17816,1714602164,-3.7176662,-38.5510656
17817,1703198901,-3.7860545,-38.6058836
17818,1703198903,-3.7861162,-38.6010841
17819,1704902841,-3.8501452,-38.4862787
17820,1703198907,-3.7861436,-38.596179
17821,1714602175,-3.7177192,-38.556425
17822,1703198919,-3.7863008,-38.5980117
17823,1703198922,-3.7863165,-38.6027572
17824,1704902858,-3.8502409,-38.4725344
17825,1704902860,-3.850326,-38.4729545
17826,6215352525,-3.6950303,-38.5812594
17827,6215352526,-3.695425,-38.5813263
17828,1704902862,-3.850403,-38.4733804
17829,1704902864,-3.8505007,-38.4784661
17830,1704902866,-3.850456,-38.4737096
17831,1704902868,-3.8505439,-38.4790294
17832,1704902870,-3.8505269,-38.4741588
17833,1704902872,-3.8505904,-38.4796095
17834,5364433113,-3.7621393,-38.4830257
17835,1704902873,-3.8506194,-38.474634
17836,1703198939,-3.7865228,-38.60446
17837,1704902875,-3.8506751,-38.4807266
17838,1703198941,-3.7865611,-38.5996605
17839,1704902883,-3.8507408,-38.4751839
17840,1703198948,-3.7866259,-38.5945847
17841,1704902885,-3.8508622,-38.4828832
17842,1703198950,-3.7867567,-38.6060945
17843,1703198953,-3.7867775,-38.6013028
17844,1714602219,-3.7178178,-38.5596156
17845,1704902891,-3.8510062,-38.4750592
17846,1703198957,-3.7868064,-38.5963896
17847,1704902895,-3.8514285,-38.4748626
17848,1704902897,-3.8515077,-38.4777699
17849,1704902898,-3.8514323,-38.4793942
17850,1714602227,-3.7179857,-38.5466146
17851,1703198963,-3.7869974,-38.5982209
17852,1703198965,-3.7870179,-38.6029849
17853,1714602231,-3.7182317,-38.5584199
17854,1704902904,-3.8518132,-38.4814413
17855,1704902905,-3.8518753,-38.4792904
17856,1704902907,-3.8518382,-38.4817072
17857,1703198973,-3.7870881,-38.5951709
17858,1714602240,-3.7189255,-38.5599746
17859,1703198977,-3.7872072,-38.6046735
17860,1704902912,-3.8520769,-38.4829383
17861,1704902915,-3.8521999,-38.4799634
17862,1704902918,-3.8523661,-38.4749173
